"_id",Action,Indie,Simulation,Adventure,RPG,Racing,Nudity,Strategy,Free to Play,Sports,Casual,Design & Illustration,Web Publishing,Massively Multiplayer,Violent,Gore,Early Access,Sexual Content,Utilities,Animation & Modeling,Video Production,Education,Software Training,Audio Production,Photo Editing,Documentary,Episodic,Short,Movie,Tutorial,Accounting,360 Video
195,13,1,2,11,11,0,0,2,11,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,27,4,1,8,7,1,1,1,4,0,0,0,0,7,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1,2,3,2,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,7,8,7,4,6,1,1,9,6,1,5,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,8,11,4,5,6,1,0,7,0,8,12,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,13,8,1,5,5,0,0,0,4,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,42,60,11,1,31,20,0,2,8,20,2,0,0,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,3,3,0,0,12,0,0,3,13,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,4,8,13,6,6,0,0,12,10,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,19,1,0,16,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,8,3,2,5,2,0,0,2,0,0,2,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,34,75,36,55,12,0,0,16,27,0,0,0,0,7,27,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,15,1,0,4,5,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,43,22,4,10,11,1,1,9,18,1,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,26,4,1,22,1,0,0,2,0,0,2,0,0,14,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,3,5,5,3,2,0,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,34,4,1,7,2,0,0,0,4,0,0,0,0,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,53,24,5,15,14,17,1,3,11,17,0,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,250,147,151,282,137,29,19,121,121,25,121,0,0,127,127,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,60,13,2,46,9,1,0,4,0,1,3,0,0,20,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,2,2,1,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,16,1,0,8,8,1,0,0,0,1,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,94,131,41,69,138,2,33,20,0,5,44,2,2,113,3,0,0,32,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1203,11,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,0,3,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,2,0,0,2,5,0,0,1,5,0,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,7,7,6,2,4,4,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,179,55,141,21,26,16,3,35,126,10,14,0,0,122,12,6,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,61,42,8,35,11,0,9,14,5,1,1,0,0,13,25,18,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,1,3,0,1,0,0,4,0,0,1,3,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
777,32,9,10,5,0,8,0,12,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5,0,1,5,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,82,45,23,7,9,46,0,4,0,46,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,30,5,1,5,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,106,0,0,106,1,0,0,1,1,0,1,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,49,57,49,38,0,0,28,37,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,25,7,6,11,2,3,1,5,0,6,2,0,0,5,9,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
444,119,46,32,63,0,28,0,0,5,28,6,7,0,62,55,0,18,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
938,0,3,2,2,2,0,0,2,0,0,0,1,0,0,0,0,3,0,3,1,2,0,2,2,0,0,0,0,0,0,0,0
842,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,74,34,3,6,1,29,0,1,1,29,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,6,3,3,2,8,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,47,4,14,39,2,0,2,37,0,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,8,12,0,7,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,11,5,2,3,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,16,17,23,16,24,2,1,23,3,2,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,41,5,0,25,2,3,0,0,2,3,2,1,0,25,27,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,14,9,0,14,9,0,0,0,0,0,9,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,5,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,68,13,4,15,0,2,0,2,33,0,1,4,0,3,30,30,35,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0
1221,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,42,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,130,147,31,99,79,0,0,122,81,8,46,2,1,0,0,0,89,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1223,43,14,65,21,23,0,0,0,34,9,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,37,21,9,15,20,0,2,20,12,0,0,0,0,23,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,12,10,3,4,6,0,0,3,2,0,2,2,0,1,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1224,1,7,10,2,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,26,28,64,22,20,1,0,62,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,5,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,21,7,5,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,17,10,0,10,16,0,9,1,10,0,1,0,0,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,29,2,0,1,3,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,17,1,0,9,0,0,0,0,0,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,39,0,0,13,0,0,0,0,1,0,0,0,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,26,7,5,15,9,0,0,6,8,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,53,9,7,1,1,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,24,8,3,6,6,0,3,6,18,0,3,0,0,3,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,0,6,2,6,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
70,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,1,1,3,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,60,74,18,34,37,38,0,17,1,38,2,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,4,7,3,2,3,0,3,1,8,0,3,0,0,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,10,5,6,4,3,0,0,7,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
43,111,83,16,63,51,21,14,36,2,28,15,0,0,3,23,19,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,19,1,3,16,0,0,0,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,26,24,8,10,4,1,0,14,2,5,19,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,16,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,13,7,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,7,1,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,23,0,1,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,46,1,0,45,58,1,13,0,45,0,46,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,4,5,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,101,75,0,3,0,71,0,13,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,17,11,8,11,9,0,0,10,9,0,1,4,0,5,3,3,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
263,60,14,0,47,0,11,0,0,0,14,3,0,0,47,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,107,39,46,31,5,13,0,5,19,47,17,0,0,10,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,4,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,4,4,1,4,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,3,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,14,3,2,7,7,0,1,3,0,0,0,3,0,1,3,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
1244,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,19,10,31,0,0,10,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,10,3,0,12,14,0,1,0,0,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,18,9,5,8,6,0,1,6,0,0,1,0,0,4,6,3,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
354,5,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,89,35,14,47,5,27,5,15,0,39,1,1,0,42,42,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
703,118,22,5,89,5,22,0,6,0,21,0,2,0,55,50,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1246,17,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,4,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,2,7,5,2,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,8,3,3,5,6,0,0,3,4,0,2,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,41,0,0,40,0,0,0,0,0,0,0,0,0,35,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,12,6,0,6,6,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,50,33,2,26,10,12,10,12,0,12,10,0,0,36,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,4,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,52,50,0,50,16,0,0,67,65,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,59,0,6,24,0,0,0,6,0,0,0,0,0,19,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,208,204,9,110,117,99,1,12,1,99,12,0,0,89,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,65,2,0,4,32,0,32,0,63,0,0,6,0,2,63,2,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1252,11,1,3,2,4,0,0,11,1,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,32,20,15,32,53,0,0,37,82,0,28,0,0,33,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,13,0,32,13,0,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,5,1,0,3,2,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,6,12,55,1,0,55,0,1,0,16,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,41,26,9,22,32,0,5,4,1,2,2,0,0,0,11,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,3,3,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
702,4,0,0,1,4,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,7,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,9,1,1,2,2,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,31,4,0,30,0,0,0,3,0,0,4,0,0,32,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,47,0,0,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,2,0,2,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,90,41,4,27,13,21,0,13,26,21,6,1,0,22,19,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1263,4,2,0,2,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,34,6,35,22,2,2,0,34,4,3,3,0,0,20,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,0,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1266,7,3,1,3,1,0,1,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,22,10,5,22,6,0,1,1,0,0,0,0,0,20,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,21,12,2,8,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,43,15,11,16,2,4,0,39,13,7,4,1,0,14,31,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,13,10,35,10,10,0,0,37,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,57,23,10,19,11,2,0,8,25,2,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,156,67,34,102,21,30,0,14,3,42,28,0,0,29,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,62,5,6,5,1,0,0,5,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,16,13,6,8,5,0,1,4,2,0,5,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,28,5,5,24,6,0,0,0,1,1,2,0,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,12,6,1,0,2,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,2,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,6,79,82,2,2,0,0,41,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,17,8,0,5,1,7,1,0,0,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,8,14,11,1,1,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,6,2,1,4,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,75,3,2,0,1,1,0,1,39,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,11,5,0,6,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,51,6,17,43,9,1,0,0,15,17,15,0,0,43,35,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,1,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,2,6,0,0,3,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,16,0,0,14,0,0,0,4,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,68,34,2,7,1,32,0,1,1,32,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,7,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,32,30,8,27,20,0,0,5,6,0,12,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
