"_id",Single-player,Multi-player,Valve Anti-Cheat enabled,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Includes Source SDK,Commentary available,Cross-Platform Multiplayer,Stats,Co-op,Steam Workshop,Includes level editor,Full controller support,Steam Leaderboards,Online Multi-Player,Online Co-op,Shared/Split Screen,Local Multi-Player,Local Co-op,Mods,MMO,In-App Purchases,VR Support,Downloadable Content,Native Steam Controller Support,Steam Turn Notifications,Game demo,SteamVR Collectibles,Mods (require HL2)
433,56,38,0,28,36,0,28,18,0,0,2,0,30,0,0,28,0,2,2,7,2,2,0,0,29,0,0,0,0,0,0,0
1466,13,4,2,12,7,1,5,7,0,0,1,1,1,6,1,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1467,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
322,19,12,1,13,12,1,6,8,0,0,2,0,6,5,5,10,3,4,2,2,1,0,0,0,4,0,0,0,0,0,0,0
1468,18,85,72,90,81,2,4,14,3,2,1,75,3,78,7,86,3,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
1469,5,4,1,2,4,1,1,3,1,1,2,1,3,4,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
833,13,2,0,9,10,0,1,4,0,0,3,1,4,3,8,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
117,6,8,3,6,6,0,1,1,0,0,2,2,4,3,1,5,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0
464,14,14,0,14,14,0,0,14,0,0,14,14,14,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
131,5,0,0,5,1,1,0,3,0,1,0,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,106,41,23,116,91,1,22,44,1,0,5,6,21,38,25,78,22,8,6,3,0,3,0,5,15,0,0,0,0,0,0,0
1470,2,9,5,4,6,0,2,0,0,0,1,6,2,5,0,4,0,2,0,0,0,0,0,1,7,0,0,0,0,0,0,0
499,0,9,9,9,9,0,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
635,106,93,0,97,162,2,73,25,0,0,18,4,83,64,60,28,5,19,9,5,1,1,0,14,80,0,0,0,0,0,0,0
468,11,27,5,14,15,0,6,7,0,0,3,22,1,11,0,5,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0
355,77,76,4,32,78,3,3,67,0,0,7,2,4,20,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,3,18,15,17,16,0,1,0,0,0,0,15,1,15,0,17,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
1471,0,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
617,34,38,1,28,34,3,5,16,0,1,15,6,26,9,15,22,2,5,3,2,0,0,0,8,4,2,0,0,0,0,0,0
603,7,1,1,8,6,0,2,4,0,0,0,2,0,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,0,5,5,5,5,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1472,37,44,0,35,32,0,3,30,0,0,30,13,20,29,18,21,1,31,18,18,18,18,0,0,2,0,0,0,0,0,0,0
1473,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0,57,52,46,46,0,0,0,0,0,10,39,0,51,2,41,0,0,0,0,0,0,0,10,49,0,0,0,0,0,0,0
1474,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,6,6,5,6,6,5,0,6,0,0,5,0,6,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,14,22,4,16,16,0,7,10,0,0,3,5,3,4,2,8,3,20,3,4,4,4,0,0,17,0,0,0,0,0,0,0
275,78,48,13,57,59,6,20,45,0,0,8,13,49,22,19,40,11,2,2,0,0,0,0,17,2,0,0,0,0,0,0,0
88,23,21,0,3,23,0,22,2,0,0,0,0,21,2,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0
821,61,83,40,80,71,12,10,41,5,4,35,28,41,53,21,38,8,34,14,4,10,2,0,20,49,6,0,0,0,0,0,0
23,23,61,30,40,42,4,20,7,0,0,1,31,8,22,6,32,5,35,6,0,4,4,0,0,19,0,0,0,0,0,0,0
644,11,1,0,10,10,7,0,11,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
870,74,222,23,37,87,11,71,30,1,0,11,81,62,26,17,12,11,146,6,0,5,5,5,58,101,0,0,0,0,0,0,0
365,22,41,21,42,42,2,21,2,0,0,2,19,2,41,22,19,0,20,0,0,0,0,0,19,39,0,0,0,0,0,0,0
296,6,4,0,5,5,0,0,5,0,0,4,4,5,5,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,11,7,7,7,0,0,0,0,0,0,7,0,7,0,7,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1477,1,3,2,2,2,0,1,0,0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
1478,7,13,0,7,7,1,0,5,0,0,2,7,2,3,3,2,1,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0
400,0,5,5,5,5,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
626,118,69,35,145,106,3,5,48,1,0,7,32,7,103,8,64,0,5,3,34,1,0,0,2,31,0,0,0,0,0,0,0
1479,28,13,7,28,21,0,15,26,0,0,4,0,24,11,3,11,7,3,3,10,3,3,0,0,1,0,0,0,0,0,0,0
1480,37,51,5,36,35,2,11,22,0,1,19,29,22,22,6,30,2,22,7,18,6,5,0,2,8,0,0,0,0,0,0,0
319,3,0,0,3,3,2,1,3,0,2,0,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,18,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,12,42,10,6,15,0,12,3,0,0,7,21,9,13,4,2,0,25,1,1,1,0,0,7,24,1,0,0,0,0,0,0
373,2,0,0,1,2,0,1,2,0,0,1,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,5,7,3,10,7,0,1,2,0,0,3,4,2,5,2,4,2,5,2,0,0,0,0,4,9,1,0,0,2,0,0,0
851,20,20,0,21,4,0,0,20,0,0,19,2,2,3,18,0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0
381,0,9,9,9,9,0,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
249,3,28,7,7,7,0,0,3,0,0,0,25,0,7,0,7,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1481,72,73,15,79,53,30,4,77,15,15,29,16,46,7,1,33,16,16,16,15,0,0,0,0,7,0,0,0,0,0,0,0
469,17,9,1,10,15,3,7,9,1,3,1,3,11,4,2,10,1,1,1,2,1,2,0,0,6,0,0,0,0,0,0,0
844,12,5,5,16,16,0,1,11,0,0,0,4,1,5,1,13,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0
151,11,6,3,11,8,0,2,3,0,0,0,6,1,2,0,4,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1482,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,98,49,21,99,65,5,41,35,0,0,11,2,35,35,31,48,15,3,2,2,0,0,0,5,4,5,0,0,0,0,0,0
568,20,17,4,24,13,1,7,9,0,0,2,4,2,10,5,15,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
1484,4,9,5,9,6,0,0,4,0,0,0,5,0,5,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0
525,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
894,15,206,138,153,143,0,5,15,0,0,0,201,5,138,0,148,0,63,0,0,0,0,0,0,138,0,0,0,0,0,0,0
521,72,73,17,78,83,2,20,27,0,0,9,65,11,27,10,45,6,50,4,13,1,3,0,0,15,0,0,0,0,0,0,0
695,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,144,91,5,132,109,8,31,82,2,2,40,18,74,64,36,74,27,58,54,26,13,10,0,5,16,6,0,0,0,0,6,0
503,10,20,18,28,22,0,0,2,0,0,6,24,2,20,0,20,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0
1485,2,4,0,0,2,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,4,2,1,3,4,0,1,3,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,1,7,5,6,6,0,0,1,0,0,0,7,0,5,0,6,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
591,10,4,0,9,11,0,5,8,0,0,2,3,4,2,1,6,3,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0
53,0,90,31,31,31,0,0,0,0,0,0,90,0,31,0,31,0,59,0,0,0,0,0,0,31,0,0,0,0,0,0,0
723,6,11,2,7,10,0,5,0,0,0,0,2,5,2,2,4,0,1,1,0,0,0,0,2,8,0,0,0,0,0,0,0
1486,77,58,0,49,64,0,32,29,0,0,10,0,29,23,7,2,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
397,9,5,2,6,8,1,0,2,0,1,0,1,5,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,2,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,7,7,5,10,10,0,2,4,0,0,2,7,4,7,3,6,1,3,4,1,0,0,0,1,5,1,0,0,0,0,0,0
1487,1,13,1,12,13,0,11,0,0,0,1,0,2,2,1,1,0,12,1,0,0,0,0,1,12,0,0,0,0,0,0,0
1488,15,8,1,12,9,1,4,9,0,0,2,1,6,3,2,8,3,1,2,1,2,1,0,0,2,0,0,0,0,0,0,0
142,20,33,6,26,23,0,6,10,0,0,2,19,14,10,0,17,0,16,1,0,1,1,0,0,7,0,0,0,0,0,0,0
27,34,34,10,34,25,0,0,16,0,0,15,15,25,25,0,33,11,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
734,3,1,0,2,1,1,0,2,0,0,0,0,1,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1489,6,6,0,6,3,0,0,4,0,0,2,2,2,2,2,5,1,5,1,2,4,1,0,0,0,1,0,0,0,0,0,0
884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
82,51,48,0,32,22,0,0,30,0,0,0,0,0,31,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,3,3,0,1,2,0,0,0,0,0,1,0,2,1,0,2,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0
729,13,1,0,12,11,0,1,7,0,0,0,0,0,0,0,12,2,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0
124,112,189,40,134,122,85,4,86,1,1,8,158,10,117,85,47,78,49,1,0,0,0,0,1,32,0,0,0,0,0,0,0
180,0,19,7,11,12,0,0,0,0,0,0,18,0,11,4,7,0,11,0,0,0,0,0,1,7,0,0,0,0,0,0,0
182,18,10,2,14,13,0,10,8,0,0,5,3,10,9,4,7,0,3,6,2,3,3,0,1,3,1,0,0,0,0,0,0
1490,7,6,1,6,6,1,0,2,0,1,5,1,5,6,1,2,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0
881,30,10,5,22,23,0,4,14,0,0,1,9,4,8,4,13,9,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0
130,16,9,0,16,11,0,1,15,0,0,5,3,0,7,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,10,13,3,7,10,3,1,5,1,1,4,5,4,5,1,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,17,108,0,16,15,0,0,14,0,0,3,95,15,1,0,15,0,109,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,3,1,0,3,3,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,91,36,0,81,75,1,44,66,0,1,9,1,37,32,16,36,1,27,26,5,5,4,0,9,0,10,0,0,0,0,0,0
1495,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1496,3,74,7,10,9,0,2,2,0,0,0,74,0,9,0,8,0,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0
158,14,68,16,23,16,0,7,3,0,0,0,53,1,16,1,21,1,39,0,0,0,0,0,6,22,0,0,0,0,0,0,0
1497,102,97,38,102,110,30,17,90,3,3,54,15,49,81,41,30,7,16,17,1,0,0,0,0,11,0,0,0,0,0,0,0
485,21,2,0,14,18,11,18,3,0,0,0,0,2,1,1,2,2,8,2,0,0,0,0,2,17,0,0,0,0,0,0,0
1498,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,94,51,2,77,81,8,13,56,0,0,26,5,37,42,9,30,24,9,9,6,0,5,0,1,0,4,0,0,0,0,0,0
1500,14,4,0,14,9,4,6,9,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
607,2,4,1,3,3,0,0,0,0,0,0,2,2,1,0,1,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0
608,11,8,1,8,5,0,1,5,0,0,2,5,0,3,2,4,1,6,1,0,2,0,0,0,2,0,0,0,0,0,0,0
624,4,10,0,0,4,0,4,0,0,0,1,5,5,0,0,0,0,6,1,0,0,0,0,1,4,0,0,0,0,0,1,0
73,18,32,4,21,9,2,0,17,2,2,1,16,16,5,2,17,11,23,11,1,0,0,0,11,1,0,0,0,0,0,0,0
178,59,35,4,46,36,3,14,28,0,1,6,12,23,19,12,31,6,4,3,3,1,0,0,0,5,0,0,0,0,0,0,0
412,3,36,26,29,28,0,0,2,0,0,2,35,2,28,0,29,0,7,0,2,0,0,0,0,26,0,0,0,0,0,0,0
393,22,21,11,27,22,2,8,13,0,0,2,10,9,10,2,21,6,2,0,2,2,1,0,0,11,1,0,0,0,0,0,0
1501,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,8,25,6,11,10,2,2,3,1,1,1,19,4,10,2,5,2,18,0,0,0,0,0,1,6,0,0,0,0,0,0,0
203,57,43,9,42,41,6,31,32,4,1,1,15,20,16,13,26,11,16,11,4,1,5,0,1,13,6,0,0,0,0,0,0
388,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1502,0,71,4,2,2,0,0,0,0,0,2,69,0,4,0,2,0,67,0,0,0,0,0,2,4,0,0,0,0,0,0,0
1503,6,2,0,1,1,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
969,27,32,0,31,11,0,6,8,0,0,4,8,8,9,8,23,4,16,6,3,1,0,0,0,1,0,0,0,0,0,0,0
778,3,3,0,3,3,0,0,3,0,0,3,3,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1504,2,16,16,8,7,0,0,1,0,0,10,6,0,16,0,7,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0
513,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1505,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1506,21,18,1,35,36,0,5,17,0,0,1,1,8,13,9,14,1,8,3,1,1,0,0,0,5,0,0,0,0,0,0,0
323,45,50,31,69,56,9,25,26,0,0,26,22,12,64,43,24,18,18,2,17,15,1,0,3,19,14,0,0,0,0,0,0
1507,18,9,1,27,26,2,0,13,0,0,5,1,10,14,15,12,2,4,4,5,4,4,0,0,1,0,0,0,0,0,0,0
467,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,37,34,0,35,36,25,2,35,0,0,0,25,8,26,26,8,26,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2,2,1,2,1,0,0,2,0,0,0,1,1,1,0,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
726,6,23,8,11,11,0,2,4,0,0,7,10,5,8,0,6,2,9,2,3,1,1,0,5,11,0,0,0,0,0,0,0
426,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1508,62,0,0,27,32,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,6,3,0,6,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,32,26,18,24,11,0,9,24,0,0,1,1,26,23,20,20,1,0,0,1,0,0,0,18,6,18,0,0,0,0,0,0
1511,29,17,0,29,11,0,8,9,0,0,3,1,0,9,10,16,2,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0
52,31,66,26,55,55,0,0,31,0,0,29,64,31,55,0,55,0,9,0,29,0,0,0,0,26,0,0,0,0,0,0,0
382,7,2,1,8,2,0,0,7,0,0,0,2,0,1,0,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,2,5,1,3,3,0,0,1,0,0,1,4,2,2,0,3,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1512,152,108,0,152,152,73,22,123,0,0,28,96,109,23,23,51,102,100,104,11,5,8,0,0,0,22,0,0,0,0,0,0
880,46,58,27,54,58,3,15,28,0,0,8,37,23,29,15,41,13,22,7,10,5,6,0,5,16,6,0,0,0,0,0,0
795,18,41,14,28,19,0,5,7,0,0,0,28,5,14,0,24,0,14,0,0,0,0,0,0,16,0,0,0,0,0,1,0
576,1,3,2,3,3,1,1,1,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
458,37,9,0,32,27,0,5,28,0,2,0,0,1,9,0,19,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0
219,23,16,4,17,14,2,9,5,0,0,2,0,9,20,13,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,34,34,34,34,34,34,0,34,34,34,0,34,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,30,123,79,188,186,4,7,30,5,3,54,78,16,80,1,95,56,9,1,4,1,1,0,0,131,0,0,0,0,0,0,0
1514,21,18,7,21,19,2,9,15,2,2,1,9,8,11,4,4,3,10,4,0,0,0,0,4,2,0,0,0,0,0,0,0
1515,14,15,0,5,10,0,0,5,0,0,7,2,9,5,0,9,1,9,2,2,2,2,0,1,5,0,0,0,0,0,0,0
4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,64,64,2,96,63,0,63,60,0,0,1,63,0,63,1,3,1,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0
813,6,27,9,6,5,0,4,3,0,0,10,12,3,10,0,6,0,16,0,3,0,0,0,8,8,0,0,0,0,0,0,0
865,20,22,10,21,13,1,2,17,0,1,5,10,10,8,1,13,4,2,0,6,0,0,0,0,5,0,0,0,0,0,0,0
321,42,43,1,43,42,0,1,4,0,0,41,4,42,4,0,42,0,38,38,41,38,38,0,0,1,0,0,0,0,0,0,0
840,3,4,2,4,3,0,0,2,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1516,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,4,4,0,4,4,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,23,40,0,29,0,0,0,0,0,0,0,11,6,0,0,23,0,17,6,0,0,0,0,6,6,0,0,0,0,0,0,0
941,17,33,16,26,28,0,2,14,0,0,1,17,7,17,2,21,1,19,6,1,1,1,0,5,31,0,0,0,0,0,0,0
1519,30,29,5,29,23,5,1,13,5,5,8,13,23,13,0,19,0,10,0,8,0,0,0,10,10,0,0,0,0,0,0,0
154,35,104,59,95,82,0,6,30,0,0,19,92,19,92,6,88,13,16,0,19,0,0,0,0,59,0,0,0,0,0,0,0
1520,18,23,23,39,39,0,0,14,0,0,0,30,0,23,0,37,0,0,0,2,0,2,0,0,23,0,0,0,0,0,0,0
846,8,12,5,5,11,1,7,1,0,0,1,4,7,5,1,4,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
720,28,8,0,31,28,0,18,29,0,0,0,3,4,0,0,5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,18,1,0,13,13,0,1,8,0,0,1,0,1,11,6,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650,8,9,0,8,5,0,3,1,0,0,6,9,3,2,2,0,2,11,2,2,2,2,0,0,2,0,0,0,0,0,0,0
171,423,250,0,203,393,0,223,22,0,0,10,4,245,10,1,32,23,26,1,10,0,0,0,47,353,23,0,0,0,0,0,0
9,3,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
538,12,11,0,14,12,0,5,7,0,0,7,5,4,0,0,7,0,9,4,1,5,0,0,0,2,0,0,0,0,0,0,0
311,6,7,0,6,6,0,0,6,0,0,0,2,2,1,0,5,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1522,0,21,21,21,21,0,0,0,0,0,0,21,0,21,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
1523,37,40,5,34,31,0,1,30,0,0,26,24,25,30,3,27,2,13,6,21,6,6,0,0,4,0,0,0,0,0,0,0
1524,3,0,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0
699,64,45,3,99,78,5,39,50,1,0,11,6,17,33,24,33,15,28,9,17,7,0,0,2,27,1,0,0,0,0,0,0
1525,13,12,7,14,11,0,3,7,0,0,1,5,2,6,1,12,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0
418,21,21,12,21,20,11,5,15,0,0,14,3,15,17,16,2,1,5,4,1,0,0,0,6,7,1,0,0,0,0,0,0
1526,104,101,1,88,100,2,6,11,0,0,0,11,91,5,1,3,2,75,1,0,0,0,0,70,84,0,0,0,0,0,0,0
1527,6,1,0,6,5,0,0,5,0,0,0,0,5,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
302,0,2,2,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
774,172,121,37,133,80,7,55,61,0,0,23,77,43,83,34,67,10,78,38,5,8,7,0,13,43,6,0,0,0,0,41,0
935,28,17,1,24,18,2,3,14,0,0,0,6,9,9,11,16,2,0,0,7,2,2,0,0,2,0,0,0,0,0,0,0
161,2,3,1,1,2,0,0,0,0,0,1,3,1,3,3,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
54,28,73,44,72,73,0,1,28,0,0,9,53,9,72,0,53,19,1,0,9,0,0,0,1,45,0,0,0,0,0,0,0
1528,72,101,2,131,120,3,15,85,0,0,6,2,98,22,10,79,5,98,61,2,0,0,0,34,34,11,0,0,0,0,0,0
119,1,1,1,2,2,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1529,18,12,1,15,15,4,2,14,0,2,11,9,12,6,6,16,13,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
598,197,265,12,169,208,9,125,105,0,1,63,15,93,13,12,71,14,237,54,64,61,57,0,1,195,0,0,0,0,0,0,0
1530,6,2,0,6,4,0,0,3,0,0,4,2,2,0,0,2,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0
839,3,0,0,3,3,3,0,3,0,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,14,14,6,12,17,2,6,6,1,1,2,8,10,9,3,10,4,1,2,2,1,1,0,0,10,1,0,0,0,0,1,0
645,10,9,2,8,5,0,4,6,0,0,1,0,6,4,2,6,3,2,1,0,0,0,0,3,2,2,0,0,0,0,0,0
1532,15,34,17,20,7,0,2,13,0,0,0,17,15,20,13,19,0,17,2,0,0,0,0,13,6,13,0,0,0,0,0,0
1533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,29,28,0,29,28,0,0,28,0,0,25,25,28,25,1,28,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0
327,5,3,0,5,1,0,0,5,0,0,2,0,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
562,94,95,1,95,1,0,0,0,0,0,0,1,0,1,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,5,0,6,6,0,2,5,0,0,1,0,4,0,0,4,1,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0
1534,41,58,2,36,36,0,12,27,1,0,5,26,32,8,4,25,5,47,24,6,2,2,0,0,8,1,0,0,0,0,4,0
1535,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1536,93,142,23,110,110,0,0,89,0,0,0,136,38,21,0,110,5,115,0,0,0,0,0,0,21,0,0,0,0,0,0,0
127,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,4,3,1,2,0,0,0,0,0,2,1,0,3,0,1,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0
964,23,17,2,18,23,1,8,9,0,0,4,1,16,2,1,16,2,2,2,4,2,2,0,0,6,0,0,0,0,0,0,0
511,10,10,9,16,15,0,4,8,0,0,0,9,2,9,1,13,3,1,1,3,2,3,0,0,10,1,0,0,0,0,0,0
691,11,11,2,11,9,0,1,4,0,0,8,1,9,4,9,10,0,2,1,1,1,1,0,3,1,1,0,0,0,0,0,0
