"_id",Single-player,Multi-player,Valve Anti-Cheat enabled,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Includes Source SDK,Commentary available,Cross-Platform Multiplayer,Stats,Co-op,Steam Workshop,Includes level editor,Full controller support,Steam Leaderboards,Online Multi-Player,Online Co-op,Shared/Split Screen,Local Multi-Player,Local Co-op,Mods,MMO,In-App Purchases,VR Support,Downloadable Content,Native Steam Controller Support,Steam Turn Notifications,Game demo,SteamVR Collectibles,Mods (require HL2)
494,2708,4248,465,1714,3382,14,2318,987,0,0,507,693,3275,656,518,1237,14,1818,1065,387,132,132,0,211,2020,0,0,0,0,0,0,0
1398,708,974,0,1849,2216,0,890,247,0,0,0,0,456,1158,1086,220,110,611,0,33,0,0,0,0,974,0,0,0,0,0,0,0
187,144,373,0,229,144,0,0,0,0,0,81,0,0,0,81,229,0,229,0,229,229,0,0,0,0,0,0,0,0,0,0,0
1399,450,180,180,450,450,0,0,450,0,0,0,0,180,180,180,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,177,162,0,213,243,0,32,4,0,0,171,162,0,40,40,4,0,333,0,0,0,0,0,0,171,0,0,0,0,0,0,0
1400,1759,170,60,1819,1759,0,110,176,60,0,60,60,110,0,0,1649,1643,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0
758,754,845,0,1077,617,0,187,376,0,0,472,0,532,311,0,412,0,359,48,0,0,0,0,532,250,0,0,0,0,0,0,0
1401,57,0,0,57,6,0,0,57,0,0,0,0,0,0,0,6,57,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0
1402,509,123,0,509,509,123,201,335,0,3,123,0,123,0,0,308,182,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
1403,3297,499,0,4453,2646,305,576,2806,0,0,0,1619,1720,3324,1962,1969,398,257,257,491,257,257,0,0,0,1362,0,0,0,0,0,0
1404,188,188,0,188,188,0,0,188,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,1574,836,111,1532,1642,151,146,1036,9,138,630,659,628,571,88,1147,378,197,78,544,69,69,0,69,197,0,0,68,0,0,0,0
1405,179,929,519,688,625,0,2,108,0,0,0,832,106,519,0,686,0,400,87,0,0,0,0,0,519,61,0,0,0,0,0,0
806,815,815,0,815,815,0,0,19,0,0,19,0,796,19,0,796,0,0,796,0,0,0,0,0,796,0,0,0,0,0,0,0
1406,2356,0,0,2356,2356,0,2356,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,194,595,11,77,88,0,0,35,0,0,0,348,47,0,0,12,12,413,12,0,0,0,0,0,65,0,0,0,0,0,0,0
1408,9505,3224,0,9457,7714,50,8006,960,50,50,6018,524,352,978,50,921,64,6508,245,64,64,0,0,0,6177,0,0,0,0,0,0,0
1409,2588,587,0,1813,2811,0,1362,1300,0,0,493,160,587,377,116,1081,139,246,230,0,0,0,0,676,160,138,0,0,0,0,0,0
1410,156,122,72,206,206,141,60,156,72,72,0,122,72,141,69,141,74,50,0,0,0,69,0,0,0,0,0,0,0,0,0,0
738,594,2099,288,526,553,338,72,498,0,0,382,1780,416,458,418,159,72,1670,11,98,0,0,0,57,112,11,0,0,0,0,0,0
1411,20,274,274,294,294,20,0,20,0,0,0,274,0,274,0,294,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0
30,3501,804,0,2527,1897,0,1088,1983,0,0,0,44,0,1939,902,235,0,44,235,0,0,0,0,0,0,172,0,0,0,0,0,0
1412,85,605,106,191,191,0,0,84,0,0,661,520,8,106,0,191,77,1082,8,0,0,0,0,661,768,0,0,0,0,0,0,0
289,6156,5371,4450,5570,939,0,1353,5235,0,0,50,0,5371,4500,4450,4524,0,279,106,0,0,0,0,4679,871,4450,0,0,0,0,0,0
120,335,357,328,436,332,0,0,142,0,0,42,268,142,350,164,344,11,71,0,0,0,0,0,142,186,147,0,0,0,0,0,0
1413,652,0,0,523,523,197,523,326,0,0,0,0,0,326,326,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0
1414,856,896,160,856,422,160,54,594,0,0,594,0,415,167,601,255,0,481,255,47,481,0,0,0,255,0,0,0,0,0,0,0
86,5010,3722,92,4668,3874,909,710,2741,15,74,174,187,933,949,634,2700,1379,295,366,56,105,0,0,186,386,0,0,0,0,0,0,0
710,4815,4011,217,1026,254,217,782,254,217,217,3781,217,218,217,0,244,808,3781,0,0,0,0,0,0,3781,0,0,0,0,0,0,0
498,424,439,0,245,345,0,129,243,0,0,200,229,343,200,0,273,41,124,2,230,59,0,0,65,131,0,0,0,0,0,0,0
1415,239,45,0,47,2,0,2,47,0,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
350,0,1298,862,850,862,0,12,0,0,0,0,1244,0,850,0,850,0,448,0,0,0,0,0,0,892,0,0,0,0,0,0,0
1416,1102,115,0,991,901,0,213,910,0,98,0,0,46,0,0,271,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
835,10737,3146,479,10663,10144,130,427,8960,0,0,280,1756,2581,924,580,8836,3336,502,502,1140,280,324,0,0,0,228,0,0,0,0,228,0
172,5667,23089,12096,3304,4946,435,5527,11766,0,0,139,8339,4610,2253,1485,1078,1346,8614,1037,0,1043,1037,0,0,4511,0,0,0,0,0,0,0
677,7153,1439,0,6748,6985,111,132,4822,0,0,29,14,267,1264,200,3230,681,3416,193,29,29,0,0,0,3194,0,0,0,29,0,0,0
472,1626,752,0,1613,837,0,567,636,0,0,0,0,0,634,634,752,3,0,0,0,0,0,0,0,0,194,0,0,0,0,228,0
621,8283,8669,2575,5618,11292,0,8283,0,0,0,0,2575,6094,5198,2623,2575,0,0,0,0,0,0,0,420,8669,0,0,0,0,0,0,0
1417,1106,173,0,1156,1033,0,0,810,0,0,173,769,264,223,0,41,0,223,173,0,0,0,0,50,819,0,0,0,0,0,0,0
305,4095,4128,0,3885,4012,0,83,3968,0,0,3885,4128,3885,3885,0,3885,0,243,0,3885,0,0,0,0,0,0,0,0,0,0,0,0
257,2198,1641,0,1161,12,0,1644,557,0,0,0,604,607,604,3,1153,0,0,0,3,0,0,0,0,0,604,0,0,0,0,0,0
1418,198,637,579,663,731,18,34,108,0,0,0,549,52,569,18,663,36,16,16,0,0,18,0,6,549,6,0,0,0,0,0,0
1419,223,0,0,223,223,0,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1183,672,74,952,683,55,179,891,55,55,201,190,546,290,235,318,267,379,182,101,101,0,0,209,432,0,0,0,0,0,0,0
1420,6393,6296,44,1666,5019,0,6393,0,0,0,1418,221,6178,259,215,44,0,1492,11,0,0,0,0,2711,7515,0,0,0,0,0,0,0
570,2198,799,27,2025,2025,0,18,817,0,0,0,0,772,54,0,799,27,772,772,0,0,0,0,0,54,0,0,0,0,0,0,0
668,15,423,0,422,423,0,228,14,0,0,14,14,15,14,0,14,0,408,0,14,0,0,0,0,409,0,0,0,0,0,0,0
334,3515,3776,555,3419,2530,0,541,1419,0,0,3107,2177,3001,2342,201,2071,70,530,17,1419,133,0,0,16,571,0,0,0,0,0,0,0
1421,625,375,65,887,887,190,0,599,0,190,134,292,324,435,358,664,29,32,32,409,32,32,0,0,0,0,0,0,0,0,0,0
246,784,1128,415,1324,1324,247,61,1185,0,56,186,974,560,595,270,644,228,679,339,0,0,0,0,186,325,0,0,0,0,0,0,0
1422,1401,180,180,1401,1169,0,0,1401,0,0,0,0,0,0,0,1401,11,0,0,191,11,11,0,0,0,0,0,0,0,0,0,0
68,23,490,0,513,513,0,490,23,0,0,0,0,0,0,0,23,23,490,0,0,0,0,0,0,490,0,0,0,0,0,0,0
1423,1910,1183,38,1848,1016,96,247,1298,0,0,39,176,615,245,160,1535,118,645,377,214,214,104,0,0,2,0,0,0,0,0,0,0
1424,360,0,0,360,360,0,0,360,0,0,0,0,0,0,0,260,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1388,1087,409,1008,1327,146,329,813,146,146,5,188,1164,151,0,1082,178,164,90,0,0,0,0,0,330,0,0,0,0,0,0,0
815,1595,2049,311,1838,342,0,29,115,0,0,16,425,29,311,0,1791,16,211,0,0,0,0,0,0,424,0,0,0,0,0,0,0
505,821,56,56,819,819,56,763,56,0,0,56,0,56,819,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,110,6180,2423,2497,2534,0,109,73,0,0,73,5887,0,2423,0,2423,0,3574,0,0,0,0,0,0,2497,0,0,0,0,0,0,0
1426,175,765,0,186,175,0,0,175,0,0,175,754,175,175,0,186,0,590,0,186,11,0,0,0,0,0,0,0,0,0,0,0
1427,7520,2014,150,5931,7682,130,1509,3038,0,281,583,759,857,295,276,3346,577,1626,984,616,280,25,0,0,609,0,0,0,94,0,0,0
270,0,130,130,130,130,0,0,0,0,0,0,130,0,130,0,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0
245,14,567,485,5247,5301,0,5233,14,0,0,5732,0,0,485,5247,0,0,5247,0,0,14,0,0,553,5718,0,0,0,0,0,0,0
375,0,116,116,116,116,0,0,0,0,0,116,0,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6342,2164,0,5758,4625,600,1647,4328,0,0,965,817,1122,919,569,2511,1874,486,522,302,437,146,0,340,221,0,0,0,0,0,0,0
1428,398,8126,0,8126,8126,0,0,398,0,0,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,537,0,0,537,537,0,0,537,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,3896,314,0,3939,290,0,3896,271,0,0,3606,0,3649,19,19,43,0,0,0,0,0,0,0,3649,3606,0,0,0,0,0,0,0
1430,981,1037,0,1092,743,0,103,742,0,0,989,127,926,127,302,688,0,449,449,386,259,259,0,0,301,0,0,0,0,0,0,0
744,163,45,0,163,133,0,118,118,0,0,0,0,0,133,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,542,451,59,503,562,0,80,349,0,0,154,0,60,39,0,521,178,39,39,0,0,0,0,59,0,0,0,0,0,0,0,0
14,89,344,261,350,268,0,6,7,0,0,0,261,83,261,0,344,0,1,1,0,0,0,0,0,261,0,0,0,0,0,0,0
291,696,531,57,290,749,0,685,121,0,0,0,68,463,156,99,57,121,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0
932,41,41,0,41,41,0,0,0,0,0,41,0,41,0,0,41,0,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0
318,68,227,159,159,159,0,68,0,0,0,68,159,68,159,0,159,0,68,68,0,0,0,0,0,159,0,0,0,0,0,0,0
75,9002,12890,0,8607,83,48,0,8607,0,0,8559,4331,0,0,8607,0,0,12890,0,0,8559,0,0,0,0,0,0,0,0,0,0,0
405,1545,386,11,1577,788,0,76,1406,0,0,378,303,626,354,102,1419,138,162,79,1061,113,79,0,2,0,37,0,0,0,0,0,0
1431,244,351,100,244,169,100,69,169,0,0,100,176,169,100,100,75,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,4112,1908,114,2704,3887,417,988,1620,304,0,405,721,1290,891,472,1277,1001,304,509,176,0,250,0,0,205,0,0,0,0,108,0,0
1432,650,379,0,315,648,0,0,2,0,0,227,0,377,150,0,377,88,229,227,227,227,377,0,0,2,0,0,0,0,0,0,0
224,316,316,0,316,316,0,0,316,0,0,316,0,316,316,316,316,0,316,316,316,316,316,0,0,0,0,0,0,0,0,0,0
602,381,6499,845,1104,1104,0,0,75,0,0,770,5654,723,1493,0,381,0,6377,0,0,0,0,0,1493,1493,0,0,0,0,0,0,0
1433,230,30,0,87,9,11,30,46,0,0,0,0,59,0,0,57,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1434,581,1233,1123,681,777,0,469,66,0,0,1128,107,85,1725,525,198,13,29,1,1,1,1,0,1016,1134,13,0,0,0,0,0,0
1435,592,592,0,592,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,676,3402,2308,2772,2488,142,105,577,284,0,706,2350,423,2672,1065,1832,284,1881,534,100,384,100,0,1063,3049,434,0,0,0,0,0,0
324,530,338,0,359,204,0,9,359,0,0,183,0,21,12,0,347,196,204,9,0,0,0,0,9,195,0,0,0,0,0,0,0
1436,7833,3814,0,7833,7264,159,3120,5494,159,159,3192,1240,1562,2938,159,1718,46,1926,576,156,1350,0,0,576,576,0,0,0,0,0,0,0
948,300,1138,863,1094,1075,0,6,300,0,0,69,1088,275,1144,275,1088,275,275,275,275,275,275,0,69,882,0,0,0,0,0,0,0
731,1848,1102,567,1119,1119,0,961,1102,0,0,0,87,831,567,550,904,215,70,0,274,0,59,0,0,697,0,0,0,0,0,0,0
931,12,1,0,12,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0
150,197,755,14,309,296,0,55,133,0,0,0,686,0,128,114,135,69,686,0,0,0,0,0,0,108,55,0,0,0,0,0,0
25,650,552,0,894,346,0,90,99,0,0,462,461,91,334,334,87,0,461,0,461,461,0,0,90,461,90,0,0,0,0,0,0
442,12400,0,0,12340,11761,0,12340,0,0,0,0,0,0,12340,11761,0,579,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
878,962,116,0,948,980,15,288,948,0,15,0,15,131,48,15,660,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,29,29,0,29,29,0,0,0,0,0,0,0,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2227,929,20,2174,1547,401,1474,401,0,0,244,2,906,1656,1656,524,432,379,379,1,379,379,0,0,0,321,0,0,0,0,0,0
725,920,257,0,911,989,20,409,266,0,0,46,31,11,531,531,413,200,0,11,46,0,0,0,0,11,0,0,0,0,0,0,0
1438,36,0,0,36,36,0,21,21,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,851,4664,0,876,386,0,12,771,0,0,417,4328,245,35,351,423,171,4670,0,73,337,0,0,0,5,0,0,0,0,0,0,0
141,6621,6513,4356,6491,2265,618,108,6361,0,0,2027,0,5855,6003,4356,4996,0,636,0,510,0,0,0,4356,0,4356,0,0,0,0,0,0
979,773,947,449,1165,1110,0,47,671,0,0,377,779,661,677,0,1063,0,372,213,275,0,0,0,0,412,0,0,0,0,0,0,0
1439,442,310,0,442,442,0,310,132,0,0,0,0,442,0,0,132,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,285,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,324,0,326,326,2,301,2,0,0,23,0,23,0,0,25,0,324,23,23,23,23,0,0,301,0,0,0,0,0,0,0
1440,4681,5570,1613,5364,2780,166,425,1842,162,0,701,1471,555,1595,400,4409,753,997,380,190,138,5,0,64,1745,51,0,0,0,0,0,0
715,444,1023,51,1238,1387,0,0,277,0,0,135,51,0,220,169,118,0,135,0,0,0,0,0,0,51,0,0,0,0,0,0,0
1441,1122,415,227,719,492,222,0,714,0,0,0,0,229,960,485,461,0,2,2,10,10,0,0,227,0,227,0,0,0,0,0,0
548,110,0,110,110,110,0,0,110,0,0,0,110,0,110,110,0,0,110,110,0,0,0,0,0,110,110,0,0,0,0,0,0
528,0,1409,438,1409,1409,0,0,971,0,0,0,438,971,438,0,1409,0,971,971,0,0,0,0,0,438,0,0,0,0,0,0,0
1442,1547,1260,1224,1325,137,0,66,1325,0,0,0,0,1290,1224,1224,1481,0,0,156,0,0,0,0,1224,36,1224,0,0,0,0,0,0
785,0,104,0,104,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,309,224,173,482,482,0,258,309,0,0,0,224,51,224,0,173,258,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
1444,2502,602,0,2360,2205,0,1777,2258,0,0,128,164,307,648,1,146,3,60,22,126,0,0,0,2,0,0,0,0,0,0,0,0
1445,67,65,64,269,205,0,0,66,0,0,0,0,64,267,268,64,0,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0
29,61,0,0,61,35,0,0,61,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
640,0,2,0,38,40,0,0,0,0,0,0,0,0,38,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
1446,792,230,0,735,253,0,5,434,0,0,57,0,0,159,0,571,196,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1664,1071,0,1067,1649,0,115,952,0,0,597,0,1071,582,0,1534,0,359,359,115,0,0,0,0,0,0,0,0,0,0,0,0
1448,34,0,0,11,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,12827,9391,109,6995,1753,227,5462,3834,0,0,3731,254,5626,1015,3170,3067,342,3203,6,139,2864,0,0,5528,106,8352,0,0,0,0,0,0
885,1238,1238,0,1466,228,0,0,0,0,0,0,0,0,228,228,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2750,2229,2211,3043,3043,1932,28,2732,70,70,1862,349,1932,3043,2694,349,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0
1450,1680,11,0,1385,812,0,2,570,0,0,142,142,12,142,142,1173,1066,153,11,144,142,2,0,0,0,0,0,0,0,0,0,0
755,2586,2191,0,1394,719,0,700,1633,0,0,19,111,19,0,0,19,19,2172,0,19,0,0,0,0,2736,0,0,0,0,0,0,0
1451,2959,1112,0,2795,2116,0,1109,180,0,0,164,60,1112,0,0,514,60,1112,0,165,0,0,0,1276,1172,0,0,0,0,0,0,0
267,881,2143,0,881,1494,0,1722,305,0,0,54,986,1200,11,11,11,533,997,11,11,11,11,0,1189,0,0,0,0,0,0,0,0
153,148,280,296,178,69,0,0,125,0,0,250,75,0,376,119,30,80,62,39,23,23,0,0,227,302,39,0,0,23,0,0,0
1452,456,261,37,419,224,68,172,139,68,68,134,12,261,12,68,224,249,122,122,134,122,122,0,0,0,0,0,0,0,0,0,0
955,293,460,161,555,496,161,10,496,161,161,62,247,436,164,0,506,60,355,272,3,0,0,0,0,0,0,0,0,0,0,0,0
103,8779,10987,0,5689,8465,515,2653,4205,0,0,4038,0,8175,4056,2092,447,1606,7216,5781,0,1195,515,0,6136,1012,923,0,0,0,0,0,0
19,16,0,0,16,16,0,0,16,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,3833,3219,0,3833,8,0,0,3833,0,0,3212,1,7,0,3212,620,0,3219,7,0,3212,0,0,0,0,0,0,0,0,0,0,0
379,9192,9085,0,8843,8708,0,662,0,0,0,0,40,8585,0,0,0,0,8423,0,0,0,0,0,8407,8561,24,0,0,0,0,0,0
392,54,15,0,54,54,0,15,54,0,0,15,18,15,0,0,0,21,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
461,13144,10456,0,7198,1126,0,6000,3367,0,0,709,0,6393,1086,686,6654,0,203,203,534,203,203,0,5823,32,5807,0,0,0,0,0,0
1453,20,457,0,544,474,0,219,112,0,0,103,0,0,67,67,0,0,166,0,0,0,0,0,33,258,0,0,0,0,0,0,0
600,337,0,0,337,337,0,0,337,0,0,0,0,337,0,0,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,99,0,0,249,249,0,99,99,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,4876,257,168,170,95,93,1,169,93,93,0,93,168,168,75,169,1,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0
67,152,1020,963,1086,1086,31,0,152,20,22,66,1077,88,1022,11,1077,64,0,0,57,0,0,0,0,934,0,0,0,0,0,0,0
364,74,0,0,74,74,74,0,74,0,74,0,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2,74,0,76,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
1455,1022,1057,41,1668,1511,0,838,789,0,0,0,336,621,41,0,830,168,976,0,11,0,0,0,0,879,0,0,0,0,0,0,0
64,322,0,0,322,322,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,764,716,0,764,764,0,0,48,0,0,0,0,716,0,0,764,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0
475,5,5,0,5,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,56,0,56,56,0,0,56,0,0,0,0,56,0,0,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0,578,0,578,578,0,0,578,0,0,0,0,578,0,0,578,0,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0,1578,1496,1578,1573,0,77,0,0,0,0,1496,0,1496,0,1501,0,82,0,5,5,0,0,0,1573,0,0,0,0,0,0,0
679,118,0,0,118,82,39,72,117,3,36,0,0,0,33,33,46,0,45,45,0,0,0,0,0,0,36,0,0,0,0,0,0
208,6,268,268,274,274,6,0,6,0,6,0,274,6,274,6,274,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0
524,27,1014,0,1039,1032,5,1019,22,5,5,20,20,0,20,25,20,2,1032,0,20,20,0,0,0,1012,0,0,0,0,0,0,0
372,1854,937,473,1853,1563,473,290,1563,0,0,647,174,647,647,473,1091,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0
1459,433,723,290,723,723,0,0,386,0,0,433,676,433,676,0,723,0,47,47,433,47,47,0,0,290,0,0,0,0,0,0,0
1460,289,289,0,0,289,0,289,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0
672,1253,2924,173,906,2191,0,520,529,0,0,0,709,520,173,173,906,529,529,0,0,529,0,0,1498,867,0,0,0,0,0,0,0
48,983,595,0,983,983,573,0,956,0,0,0,0,568,983,956,568,0,568,568,568,568,568,0,0,0,0,0,0,0,0,0,0
394,123,51,0,112,111,0,111,112,0,0,0,0,51,0,0,1,72,0,0,60,0,0,0,0,60,22,0,0,0,0,11,0
332,1928,1143,0,2765,2519,108,1083,1790,108,0,132,317,1407,162,162,1527,444,1131,294,186,186,186,0,0,837,0,0,0,0,0,0,0
46,1303,946,352,1298,1298,0,5,1298,0,0,946,352,946,1298,1298,946,0,1298,1298,946,946,946,0,0,352,352,0,0,0,0,0,0
496,11,856,0,0,856,0,0,0,0,0,0,0,856,11,0,0,0,856,856,0,0,0,0,856,11,0,0,0,0,0,0,0
558,1786,1338,0,1597,1748,536,18,1002,0,0,435,123,1141,620,374,1166,231,352,269,251,425,425,0,83,83,0,0,0,0,0,0,0
480,0,756,755,756,756,0,0,0,0,0,0,755,1,755,0,755,0,0,0,0,0,0,0,1,756,0,0,0,0,0,0,0
190,254,144,0,254,254,0,0,110,0,0,0,110,144,0,0,0,0,144,0,0,0,0,0,144,254,0,0,0,0,0,0,0
563,2149,257,0,2007,1861,879,78,1911,0,879,88,1177,967,935,879,1265,298,202,128,32,37,32,0,96,165,0,0,0,0,0,0,0
473,355,564,418,564,564,209,0,355,209,209,0,418,355,418,0,564,0,146,146,0,0,0,0,0,209,0,0,0,0,0,0,0
922,3749,5225,534,2393,1624,0,2239,1180,0,0,3379,1109,2718,1618,156,578,52,4023,2324,128,116,0,0,2346,554,0,0,0,0,0,0,0
139,274,11,0,248,11,0,15,248,0,0,248,0,259,11,0,11,248,0,248,0,0,11,0,0,0,0,0,0,0,0,0,0
518,4190,224,0,3606,3809,779,605,3606,0,0,0,0,247,0,0,3225,2804,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0
1461,1245,747,5,1309,1250,0,71,1302,0,0,736,676,766,676,0,1244,0,65,65,1213,0,0,0,0,11,0,0,0,0,0,0,0
448,27,1252,1227,1254,1253,0,2,26,0,0,0,1227,24,1229,0,1252,0,24,24,0,0,0,0,0,1227,0,0,0,0,0,0,0
1462,50,355,0,309,357,0,355,2,0,0,0,0,48,2,0,2,0,307,0,0,0,0,0,0,355,0,0,0,0,0,0,0
1463,121,471,0,342,813,0,586,115,0,0,0,0,471,0,0,0,0,227,0,0,0,0,0,704,227,0,0,0,0,0,0,0
1464,157,290,169,447,278,0,121,169,169,0,326,169,0,0,0,0,0,278,0,0,0,0,0,0,278,0,0,0,0,0,0,0
1465,6016,6811,0,191,191,0,2237,3779,0,0,2237,795,2237,191,191,0,0,6811,2237,0,0,0,0,2237,3779,0,0,0,0,0,0,0
433,6183,4621,0,2623,4181,0,3560,1562,0,0,79,0,3639,0,0,2623,0,79,79,597,79,79,0,0,3584,0,0,0,0,0,0,0
1466,547,293,92,554,323,77,62,179,0,0,77,15,77,321,77,215,35,6,0,0,6,0,0,0,15,0,0,0,0,0,0,0
1467,126,0,0,126,126,0,0,126,0,0,0,0,0,0,0,126,0,126,0,0,0,0,0,0,126,0,0,0,0,0,0,0
322,1855,1173,38,1260,1124,245,650,824,0,0,144,0,697,266,180,1283,280,376,354,157,78,0,0,0,474,0,0,0,0,0,0,0
1468,1565,8035,7221,8450,7660,322,11,779,328,322,6,7226,328,7655,440,8439,5,0,0,0,0,0,0,0,6893,0,0,0,0,0,0,0
1469,541,579,113,129,536,113,59,134,113,113,407,113,520,536,0,536,0,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0
833,1456,416,0,649,980,0,60,110,0,0,82,42,142,82,910,416,63,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
117,812,834,56,793,727,0,39,39,0,0,36,54,668,56,34,759,0,0,634,0,0,0,0,2,656,0,0,0,0,0,0,0
464,1609,1609,0,1609,1609,0,0,1609,0,0,1609,1609,1609,1609,0,1609,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0
131,122,0,0,122,70,70,0,73,0,70,0,70,70,119,70,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,5880,2971,1443,6260,5064,51,828,2956,51,0,236,393,1370,1903,1193,4743,1906,386,329,71,0,71,0,269,823,0,0,0,0,0,0,0
1470,293,386,59,47,340,0,293,0,0,0,12,81,293,59,0,47,0,34,0,0,0,0,0,12,352,0,0,0,0,0,0,0
499,0,1136,1136,1136,1136,0,0,0,0,0,0,1136,0,1136,0,1136,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0
635,5187,5464,0,3487,6776,53,3772,1644,0,0,146,115,4435,818,703,2027,382,1672,643,130,15,15,0,31,4706,0,0,0,0,0,0,0
468,985,3653,365,1041,1298,0,624,676,0,0,52,3292,257,989,0,365,0,3031,0,0,0,0,0,0,726,0,0,0,0,0,0,0
355,8997,8882,276,2620,9111,156,267,8322,0,0,226,140,269,1261,238,227,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,225,1631,1406,1608,1429,0,23,0,0,0,0,1406,23,1406,0,1608,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,0,0
1471,0,144,144,144,144,0,0,0,0,0,0,144,0,144,0,144,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0
617,736,900,16,602,861,60,123,250,0,6,408,46,551,133,459,509,42,35,26,15,0,0,0,281,41,43,0,0,0,0,0,0
603,480,72,72,552,473,0,79,293,0,0,0,140,0,72,0,271,199,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
77,0,158,158,158,158,0,0,0,0,0,0,158,0,158,0,158,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0
